"Date","MRYC1L","NBBC1","ORDC1"
"2007-03-29","0.00140708333333333","2.12940208333333","8.71181458333333"
"2007-03-30","0.00124833333333333","1.88669083333333","7.75721708333333"
"2007-03-31","0.00109833333333333","1.847705","7.71061208333333"
"2007-04-01","0.000948333333333333","1.83242333333333","7.44013833333333"
"2007-04-02","0.000807083333333333","1.79231583333333","7.06844958333333"
"2007-04-03","0.000665833333333333","1.75250583333333","6.74301208333333"
"2007-04-04","0.000531666666666667","1.73365","6.49081333333333"
"2007-04-05","0.000394583333333333","1.72614166666667","6.32750166666667"
"2007-04-06","0.00026","1.74535208333333","6.26693291666667"
"2007-04-07","0.000130416666666667","1.88333958333333","6.44420166666667"
"2007-04-08","1.75e-05","1.85610375","6.48707583333333"
"2007-04-09","0","1.72951","6.10091333333333"
"2007-04-10","0","1.60756458333333","5.73315291666667"
"2007-04-11","0","1.49868666666667","5.18371"
"2007-04-12","0.00241916666666667","1.77540416666667","7.35537791666667"
"2007-04-13","0.000193333333333333","1.89682291666667","7.17020458333333"
"2007-04-14","0.000149583333333333","1.58561166666667","5.94537583333333"
"2007-04-15","0.00361625","2.14803541666667","7.41241916666667"
"2007-04-16","0.000236666666666667","1.97512833333333","7.25552708333333"
"2007-04-17","0","1.55265458333333","5.94946083333333"
"2007-04-18","4.41666666666667e-05","1.48721958333333","5.68027833333333"
"2007-04-19","7.91666666666667e-06","1.40625708333333","5.34013083333333"
"2007-04-20","0","1.29924375","4.93999833333333"
"2007-04-21","0","1.20861625","4.72838916666667"
"2007-04-22","0.00502125","1.48743","5.18021958333333"
"2007-04-23","0.00535916666666667","4.50446666666667","6.95435875"
"2007-04-24","0.000117916666666667","2.98235916666667","7.14276791666667"
"2007-04-25","0","2.33990541666667","8.61830916666667"
"2007-04-26","0","2.44059291666667","8.86207208333333"
"2007-04-27","0","2.23772125","7.83182125"
"2007-04-28","0","2.11166791666667","7.07549083333333"
"2007-04-29","0","2.06729208333333","6.51698333333333"
"2007-04-30","0","1.9733625","5.96614416666667"
"2007-05-01","0","1.82295083333333","5.43139166666667"
"2007-05-02","0.000487916666666667","1.75027625","5.56302625"
"2007-05-03","0.00198583333333333","3.27970166666667","10.224905"
"2007-05-04","0.00042","2.50813541666667","8.29955208333333"
"2007-05-05","0.000474166666666667","2.1109025","6.62149083333333"
"2007-05-06","2.08333333333333e-06","1.81728291666667","5.68866666666667"
"2007-05-07","0","1.611995","4.98664541666667"
"2007-05-08","0","1.51484416666667","4.63158666666667"
"2007-05-09","0","1.43360291666667","4.41515416666667"
"2007-05-10","0","1.34261875","4.18882666666667"
"2007-05-11","0","1.2577125","3.97823583333333"
"2007-05-12","0","1.18239625","3.79284458333333"
"2007-05-13","0","1.11029791666667","3.61787666666667"
"2007-05-14","0","1.04642666666667","3.44127291666667"
"2007-05-15","0","0.9990825","3.28311541666667"
"2007-05-16","0","0.95770875","3.15460166666667"
"2007-05-17","0","0.9213125","3.04612166666667"
"2007-05-18","0","0.889152083333333","2.93419708333333"
"2007-05-19","0","0.858986666666667","2.82031791666667"
"2007-05-20","0","0.832526666666667","2.72097125"
"2007-05-21","0","0.808525416666667","2.62962208333333"
"2007-05-22","0","0.786579166666667","2.54199666666667"
"2007-05-23","0","0.766635416666667","2.46013416666667"
"2007-05-24","0","0.748436666666667","2.38526083333333"
"2007-05-25","0","0.730335416666667","2.30792166666667"
"2007-05-26","0","0.71409375","2.24077958333333"
"2007-05-27","0","0.6988025","2.17815458333333"
"2007-05-28","0","0.684549583333333","2.11928291666667"
"2007-05-29","0","0.670596666666667","2.06129458333333"
"2007-05-30","0","0.65811","2.01366583333333"
"2007-05-31","0","0.64493625","1.96847291666667"
"2007-06-01","0","0.632892083333333","1.92861833333333"
"2007-06-02","0","0.6212575","1.88695625"
"2007-06-03","0","0.610221666666667","1.84869125"
"2007-06-04","0","0.599698333333333","1.81339375"
"2007-06-05","0","0.588519166666667","1.77449083333333"
"2007-06-06","0","0.578218333333333","1.73671166666667"
"2007-06-07","0","0.568167083333333","1.70094458333333"
"2007-06-08","0","0.558349583333333","1.66681583333333"
"2007-06-09","0","0.548930833333333","1.63372666666667"
"2007-06-10","0","0.539865416666667","1.60268208333333"
"2007-06-11","0","0.530115","1.56783875"
"2007-06-12","0","0.521075","1.53538"
"2007-06-13","0","0.512199166666667","1.50390875"
"2007-06-14","0","0.50363125","1.472965"
"2007-06-15","0","0.49535125","1.44397916666667"
"2007-06-16","0","0.486437916666667","1.41181"
"2007-06-17","0","0.477244583333333","1.38190208333333"
"2007-06-18","0","0.46704625","1.35404833333333"
"2007-06-19","0","0.456839583333333","1.32712583333333"
"2007-06-20","0","0.446879166666667","1.30016583333333"
"2007-06-21","0","0.437123333333333","1.27484375"
"2007-06-22","0","0.426765833333333","1.24680416666667"
"2007-06-23","0","0.416910833333333","1.22093958333333"
"2007-06-24","0","0.40713125","1.1956225"
"2007-06-25","0","0.39754125","1.17096541666667"
"2007-06-26","0","0.388145833333333","1.14783583333333"
"2007-06-27","0","0.37818625","1.12204708333333"
"2007-06-28","0","0.36868","1.09805708333333"
"2007-06-29","0","0.359253333333333","1.07454875"
"2007-06-30","0","0.3498725","1.05139458333333"
"2007-07-01","0","0.340686666666667","1.0287325"
"2007-07-02","0","0.3316475","1.00750666666667"
"2007-07-03","0","0.322125","0.983774166666667"
"2007-07-04","0","0.3130025","0.961728333333333"
"2007-07-05","0","0.303940833333333","0.940065416666667"
"2007-07-06","0","0.295036666666667","0.918966666666667"
"2007-07-07","0","0.28596125","0.897357083333333"
"2007-07-08","0","0.277356666666667","0.87808375"
"2007-07-09","0","0.268226666666667","0.8561475"
"2007-07-10","0","0.25944","0.8357225"
"2007-07-11","0","0.250732083333333","0.815626666666667"
"2007-07-12","0","0.242150416666667","0.795882916666667"
"2007-07-13","0","0.233679166666667","0.777422916666667"
"2007-07-14","0","0.224865416666667","0.756815833333333"
"2007-07-15","0","0.216355416666667","0.7375775"
"2007-07-16","0","0.207908333333333","0.718445416666667"
"2007-07-17","0","0.200395833333333","0.700703333333333"
"2007-07-18","0","0.194715416666667","0.686334166666667"
"2007-07-19","0","0.18949875","0.674225833333333"
"2007-07-20","0","0.184052083333333","0.660437916666667"
"2007-07-21","0","0.178911666666667","0.64793375"
"2007-07-22","0","0.173869166666667","0.63572125"
"2007-07-23","0","0.169","0.623905833333333"
"2007-07-24","0","0.164247083333333","0.613172916666667"
"2007-07-25","0","0.1593","0.600765416666667"
"2007-07-26","0","0.155432083333333","0.5898275"
"2007-07-27","0","0.152737916666667","0.5805975"
"2007-07-28","0","0.150098333333333","0.572128333333333"
"2007-07-29","0","0.147583333333333","0.564081666666667"
"2007-07-30","0","0.145052916666667","0.557029583333333"
"2007-07-31","0","0.142430416666667","0.548485"
"2007-08-01","0","0.139956666666667","0.540957083333333"
"2007-08-02","0","0.137512083333333","0.53369"
"2007-08-03","0","0.1351675","0.52670625"
"2007-08-04","0","0.132821666666667","0.520559583333333"
"2007-08-05","0","0.130387083333333","0.512824166666667"
"2007-08-06","0","0.128085833333333","0.505999166666667"
"2007-08-07","0","0.125822083333333","0.499384583333333"
"2007-08-08","0","0.12358625","0.492894166666667"
"2007-08-09","0","0.121448333333333","0.48667375"
"2007-08-10","0","0.119309166666667","0.481230833333333"
"2007-08-11","0","0.117084166666667","0.47423875"
"2007-08-12","0","0.114985416666667","0.46814"
"2007-08-13","0","0.112918333333333","0.462196666666667"
"2007-08-14","0","0.110934166666667","0.4565375"
"2007-08-15","0","0.10885625","0.450597916666667"
"2007-08-16","0","0.106953333333333","0.445755833333333"
"2007-08-17","0","0.1049275","0.440535416666667"
"2007-08-18","0","0.103174583333333","0.439362083333333"
"2007-08-19","0","0.1015975","0.440192083333333"
"2007-08-20","0","0.100097916666667","0.441455"
"2007-08-21","0","0.0986066666666667","0.443380833333333"
"2007-08-22","0","0.09704375","0.44397"
"2007-08-23","0","0.09558875","0.445282916666667"
"2007-08-24","0","0.0941533333333333","0.446859166666667"
"2007-08-25","0","0.0927595833333333","0.448452916666667"
"2007-08-26","0","0.09143","0.450390416666667"
"2007-08-27","0","0.0901104166666667","0.452913333333333"
"2007-08-28","0","0.0887191666666667","0.454130833333333"
"2007-08-29","0","0.0874291666666667","0.456006666666667"
"2007-08-30","0","0.0861733333333333","0.45819125"
"2007-08-31","0","0.0849733333333333","0.460614166666667"
"2007-09-01","0","0.0837691666666667","0.463535833333333"
"2007-09-02","0","0.0825191666666667","0.46523375"
"2007-09-03","0","0.0813470833333333","0.467537083333333"
"2007-09-04","0","0.08021125","0.47015"
"2007-09-05","0","0.0790933333333333","0.472802916666667"
"2007-09-06","0","0.0780366666666667","0.475735833333333"
"2007-09-07","0","0.0774733333333333","0.47913"
"2007-09-08","0","0.0778241666666667","0.481287916666667"
"2007-09-09","0","0.0786870833333333","0.484035833333333"
"2007-09-10","0","0.07957","0.487070416666667"
"2007-09-11","0","0.0805279166666667","0.490473333333333"
"2007-09-12","0","0.0815308333333333","0.494168333333333"
"2007-09-13","0","0.0824475","0.49666625"
"2007-09-14","0","0.0834791666666667","0.499696666666667"
"2007-09-15","0","0.08455625","0.503174166666667"
"2007-09-16","0","0.0856579166666667","0.506599166666667"
"2007-09-17","0","0.08599625","0.510054583333333"
"2007-09-18","0","0.08484","0.5129625"
"2007-09-19","0","0.0833508333333333","0.5144525"
"2007-09-20","0","0.0819316666666667","0.516464583333333"
"2007-09-21","0","0.0805570833333333","0.518708333333333"
"2007-09-22","0","0.0792533333333333","0.521354166666667"
"2007-09-23","0","0.07796125","0.52413125"
"2007-09-24","0","0.0765916666666667","0.5258225"
"2007-09-25","0","0.0753225","0.528175"
"2007-09-26","0","0.0740845833333333","0.530635833333333"
"2007-09-27","0","0.0728716666666667","0.533335833333333"
"2007-09-28","0","0.0717175","0.536624166666667"
"2007-09-29","0","0.0705870833333333","0.5400725"
"2007-09-30","0","0.06937625","0.541367916666667"
"2007-10-01","0","0.0713704166666667","0.581625416666667"
"2007-10-02","0","0.134115833333333","0.76680625"
